Counter: 439
(1298, 537)
(1299, 536)
(1300, 537)
(1301, 540)
(1302, 541)
(1303, 540)
(1304, 541)
(1305, 540)
(1306, 541)
(1307, 540)
(1308, 545)
(1310, 545)
(1315, 556)
(1316, 556)
(1320, 564)
(1321, 564)
(1322, 566)
(1323, 565)
(1324, 567)
(1325, 567)
(1326, 567)
(1327, 569)
(1328, 569)
(1329, 571)
(1330, 571)
(1331, 572)
(1332, 574)
(1333, 575)
(1334, 576)
(1335, 577)
(1336, 578)
(1337, 579)
(1338, 579)
(1339, 581)
(1340, 582)
(1341, 583)
(1342, 584)
(1343, 585)
(1344, 586)
(1345, 587)
(1346, 588)
(1347, 589)
(1348, 590)
(1349, 591)
(1350, 592)
(1351, 593)
(1352, 594)
(1353, 595)
(1354, 596)
(1355, 598)
(1356, 599)
(1357, 600)
(1358, 601)
(1359, 602)
(1360, 603)
(1361, 604)
(1362, 605)
(1363, 606)
(1364, 607)
(1365, 608)
(1366, 609)
(1367, 610)
(1368, 611)
(1369, 612)
(1370, 613)
(1371, 614)
(1372, 615)
(1373, 617)
(1374, 618)
(1375, 619)
(1376, 620)
(1377, 621)
(1378, 622)
(1379, 623)
(1380, 624)
(1381, 625)
(1382, 626)
(1383, 627)
(1384, 628)
(1385, 629)
(1386, 630)
(1387, 631)
(1388, 632)
(1389, 633)
(1390, 634)
(1391, 635)
(1392, 637)
(1393, 638)
(1394, 639)
(1395, 640)
(1396, 641)
(1397, 642)
(1398, 643)
(1399, 644)
(1400, 645)
(1401, 646)
(1402, 647)
(1403, 648)
(1404, 649)
(1405, 651)
(1406, 652)
(1407, 653)
(1408, 654)
(1409, 655)
(1410, 656)
(1411, 657)
(1412, 658)
(1413, 659)
(1414, 660)
(1415, 662)
(1416, 663)
(1417, 664)
(1418, 665)
(1419, 666)
(1420, 667)
(1421, 668)
(1422, 669)
(1423, 670)
(1424, 671)
(1425, 673)
(1426, 674)
(1427, 675)
(1428, 676)
(1429, 677)
(1430, 678)
(1431, 679)
(1432, 680)
(1433, 681)
(1434, 683)
(1435, 684)
(1436, 685)
(1437, 686)
(1438, 687)
(1439, 688)
(1440, 689)
(1441, 690)
(1442, 691)
(1443, 692)
(1444, 693)
(1445, 695)
(1446, 696)
(1447, 697)
(1448, 698)
(1449, 700)
(1450, 700)
(1451, 702)
(1452, 703)
(1453, 704)
(1454, 705)
(1455, 706)
(1456, 708)
(1457, 709)
(1458, 710)
(1459, 711)
(1460, 712)
(1461, 713)
(1462, 714)
(1463, 716)
(1464, 717)
(1465, 718)
(1466, 719)
(1467, 720)
(1468, 722)
(1469, 723)
(1470, 724)
(1471, 725)
(1472, 726)
(1473, 727)
(1474, 728)
(1475, 730)
(1476, 731)
(1477, 732)
(1478, 733)
(1479, 734)
(1480, 735)
(1481, 736)
(1482, 738)
(1483, 739)
(1484, 740)
(1485, 741)
(1486, 742)
(1487, 743)
(1488, 744)
(1489, 745)
