(1590, 145)
(1594, 149)
(1604, 160)
(1605, 161)
(1606, 162)
(3334, 2390)
(3445, 442)
(3446, 443)
(3451, 448)
(3452, 449)
(3455, 452)
(3460, 457)
(3471, 470)
(3472, 470)
(3474, 473)
(3475, 474)
(3476, 475)
(3477, 477)
(3478, 478)
(3479, 479)
(3481, 482)
(3482, 483)
(3483, 484)
(3484, 486)
(3485, 487)
(3486, 488)
(3487, 490)
(3489, 492)
(3490, 493)
(3502, 509)
(3504, 512)
(3556, 596)
(3565, 606)
(3566, 607)
(3567, 608)
(3568, 610)
(3569, 611)
(3570, 612)
(3571, 613)
(3572, 614)
(3576, 619)
(3577, 620)
(3580, 624)
(3581, 625)
(3593, 639)
(3594, 640)
(3595, 641)
(3596, 642)
(3598, 645)
(3599, 646)
(3601, 648)
(3602, 650)
(3604, 652)
(3606, 655)
(3607, 656)
(3608, 657)
(3609, 658)
(3613, 663)
(3614, 664)
(3615, 666)
(3616, 667)
(3617, 668)
(3618, 669)
(3619, 670)
(3620, 672)
(3621, 673)
(3622, 674)
(3623, 675)
(3624, 677)
(3625, 678)
(3626, 679)
(3627, 680)
(3628, 681)
(3629, 682)
(3631, 685)
(3632, 686)
(3633, 687)
(3634, 689)
(3635, 689)
(3637, 692)
(3638, 693)
(3639, 694)
(3644, 700)
(3645, 701)
(3650, 707)
(3651, 708)
(3655, 713)
(3657, 715)
(3659, 718)
(3660, 719)
(3712, 773)
(3714, 775)
(3715, 776)
(3726, 789)
(3727, 790)
(3728, 791)
(3731, 795)
(3732, 796)
(3735, 799)
(3741, 807)
(3742, 808)
(3762, 833)
(3763, 835)
(3764, 836)
(3766, 839)
(3767, 840)
(3768, 842)
(3769, 843)
(3770, 845)
(3773, 849)
(3793, 875)
(3798, 881)
(3803, 887)
(3804, 888)
(4500, 54)
(4509, 65)
(4511, 67)
(4516, 74)
