(207, 155)
(229, 44)
(249, 187)
(250, 190)
(255, 180)
(259, 169)
(260, 174)
(261, 169)
(262, 174)
(263, 174)
(265, 174)
(266, 163)
(267, 167)
(268, 167)
(269, 211)
(270, 216)
(271, 211)
(273, 163)
(274, 172)
(281, 150)
(290, 180)
(303, 189)
(306, 187)
(307, 171)
(308, 171)
(309, 173)
(310, 171)
(311, 221)
(312, 174)
(315, 171)
(318, 171)
(320, 168)
(321, 171)
(324, 174)
(325, 223)
(327, 214)
(332, 264)
(335, 265)
(339, 185)
(374, 214)
(376, 218)
(377, 222)
(383, 324)
(384, 223)
(385, 223)
(386, 213)
(387, 322)
(388, 324)
(389, 324)
(390, 228)
(391, 324)
(392, 312)
(393, 324)
(394, 310)
(395, 308)
(396, 273)
(397, 310)
(398, 171)
(401, 281)
(402, 281)
(411, 152)
(412, 151)
(415, 149)
(417, 261)
(433, 149)
(450, 47)
(453, 54)
(454, 337)
(455, 333)
(456, 258)
(457, 258)
(458, 258)
(462, 260)
(464, 335)
(465, 335)
(466, 335)
(467, 335)
(468, 335)
(471, 337)
(472, 259)
(477, 150)
(478, 281)
(481, 259)
(485, 259)
(520, 149)
(524, 433)
(525, 433)
(528, 433)
(530, 430)
(533, 433)
(534, 433)
(536, 433)
(545, 416)
(546, 412)
(547, 412)
(548, 412)
(549, 409)
(550, 412)
(552, 412)
(558, 404)
(560, 403)
(561, 403)
(562, 403)
(563, 402)
(564, 403)
(565, 402)
(566, 401)
(567, 207)
(568, 401)
(569, 401)
(570, 281)
(571, 282)
(572, 281)
(573, 281)
(574, 274)
(575, 261)
(576, 281)
(577, 274)
(578, 324)
(579, 324)
(580, 321)
(582, 324)
(583, 324)
(584, 323)
(585, 268)
(586, 268)
(587, 268)
(588, 313)
(589, 273)
(590, 281)
(591, 273)
(592, 305)
(594, 305)
(598, 303)
(599, 250)
(600, 262)
(609, 266)
(610, 273)
(613, 306)
(614, 281)
(615, 281)
(621, 282)
(622, 175)
(623, 181)
(627, 186)
(628, 259)
(631, 465)
(632, 465)
(635, 475)
(636, 252)
(638, 477)
(640, 261)
(641, 261)
(642, 261)
(643, 266)
(644, 259)
(645, 256)
(646, 273)
(650, 311)
(651, 229)
(652, 273)
(653, 273)
(654, 268)
(655, 281)
(656, 281)
(657, 273)
(658, 273)
(659, 281)
(660, 281)
(661, 250)
(662, 246)
(663, 248)
(665, 253)
(666, 479)
(667, 250)
(668, 253)
(673, 259)
(674, 603)
(679, 210)
(680, 261)
(681, 261)
(682, 574)
(683, 261)
(684, 261)
(685, 265)
(686, 273)
(687, 273)
(688, 281)
(689, 281)
(690, 281)
(691, 281)
(692, 281)
(693, 281)
(694, 281)
(697, 260)
(711, 260)
(712, 260)
(713, 260)
(714, 261)
(715, 261)
(716, 261)
(717, 575)
(718, 261)
(719, 574)
(720, 650)
(721, 650)
(722, 650)
(723, 649)
(724, 650)
(726, 656)
(727, 655)
(728, 655)
(729, 655)
(731, 651)
(732, 659)
(733, 265)
(734, 173)
(735, 479)
(736, 662)
(737, 663)
(739, 454)
(741, 471)
(742, 444)
(743, 471)
(744, 591)
(745, 470)
(748, 265)
(749, 268)
(750, 312)
(751, 268)
(752, 265)
(753, 265)
(754, 174)
(756, 174)
(757, 265)
(758, 174)
(759, 311)
(760, 321)
(761, 172)
(762, 168)
(763, 168)
(764, 168)
(765, 168)
(766, 168)
(767, 168)
(768, 168)
(769, 266)
(770, 273)
(771, 273)
(772, 685)
(773, 687)
(774, 685)
(775, 687)
(776, 684)
(777, 162)
(779, 150)
(780, 148)
(781, 148)
(782, 150)
(783, 150)
(784, 149)
(785, 150)
(786, 149)
(787, 149)
(788, 149)
(789, 149)
(791, 146)
(792, 144)
(794, 144)
(795, 144)
(797, 144)
(798, 138)
(838, 78)
(839, 76)
(841, 71)
(845, 85)
(856, 61)
(859, 448)
(867, 683)
(872, 693)
(873, 484)
(882, 489)
(883, 44)
(884, 485)
(886, 485)
(887, 485)
(888, 485)
(890, 485)
(892, 44)
(901, 136)
(906, 793)
(907, 790)
(908, 788)
(909, 788)
(910, 787)
(911, 787)
(912, 786)
(913, 150)
(914, 783)
(915, 149)
(916, 782)
(917, 782)
(918, 782)
(919, 782)
(922, 773)
(923, 770)
(924, 770)
(925, 655)
(927, 771)
(928, 732)
(929, 765)
(930, 169)
(931, 762)
(932, 764)
(933, 764)
(934, 752)
(935, 764)
(936, 265)
(937, 752)
(938, 757)
(939, 757)
(940, 579)
(941, 757)
(942, 753)
(943, 263)
(944, 273)
(945, 273)
(946, 744)
(947, 744)
(948, 744)
(949, 742)
(950, 744)
(951, 744)
(952, 742)
(954, 742)
(955, 590)
(956, 590)
(957, 239)
(958, 239)
(959, 659)
(960, 732)
(962, 254)
(963, 601)
(974, 614)
(975, 615)
(979, 614)
(983, 207)
(985, 637)
(990, 640)
(995, 641)
(996, 737)
(997, 631)
(998, 441)
(999, 663)
(1000, 642)
(1001, 255)
(1002, 644)
(1003, 185)
(1004, 742)
(1005, 742)
(1006, 745)
(1007, 744)
(1008, 741)
(1009, 739)
(1010, 951)
(1011, 740)
(1012, 743)
(1013, 653)
(1014, 599)
(1015, 614)
(1016, 594)
(1017, 943)
(1018, 306)
(1019, 578)
(1020, 578)
(1021, 762)
(1022, 765)
(1023, 765)
(1024, 764)
(1025, 765)
(1026, 765)
(1027, 765)
(1028, 765)
(1029, 765)
(1030, 752)
(1031, 765)
(1032, 765)
(1033, 929)
(1034, 770)
(1035, 929)
(1036, 265)
(1037, 929)
(1038, 732)
(1039, 266)
(1041, 589)
(1042, 641)
(1044, 944)
(1045, 185)
(1046, 177)
(1047, 252)
(1048, 642)
(1049, 642)
(1050, 636)
(1051, 638)
(1052, 641)
(1053, 1002)
(1054, 1002)
(1055, 770)
(1056, 642)
(1057, 770)
(1058, 928)
(1060, 318)
(1061, 318)
(1062, 318)
(1063, 580)
(1064, 321)
(1065, 273)
(1066, 271)
(1067, 220)
(1068, 308)
(1069, 272)
(1070, 723)
(1072, 1006)
(1073, 274)
(1074, 1006)
(1075, 650)
(1076, 652)
(1077, 983)
(1078, 273)
(1079, 264)
(1081, 653)
(1082, 960)
(1083, 960)
(1084, 1008)
(1085, 656)
(1086, 656)
(1087, 656)
(1094, 1014)
(1095, 755)
(1096, 751)
(1097, 755)
(1098, 756)
(1099, 749)
(1101, 1042)
(1102, 263)
(1103, 1012)
(1104, 263)
(1105, 942)
(1106, 260)
(1107, 681)
(1108, 265)
(1109, 1056)
(1110, 1056)
(1111, 723)
(1116, 576)
(1117, 576)
(1118, 578)
(1119, 578)
(1120, 1041)
(1122, 1021)
(1123, 305)
(1137, 1058)
(1138, 1058)
(1139, 1058)
(1140, 230)
