Counter: 60
(1349, 591)
(1354, 597)
(1355, 598)
(1357, 600)
(1360, 603)
(1361, 604)
(1374, 618)
(1377, 621)
(1381, 625)
(1394, 639)
(1400, 645)
(1403, 648)
(1406, 652)
(1407, 653)
(1408, 655)
(1410, 656)
(1411, 657)
(1415, 662)
(1416, 663)
(1418, 665)
(1419, 666)
(1421, 668)
(1426, 673)
(1427, 674)
(1431, 679)
(1432, 680)
(1451, 701)
(1466, 719)
(1473, 727)
(1475, 729)
(1477, 732)
(1482, 739)
(1493, 752)
(1494, 751)
(1495, 751)
(1500, 757)
(1508, 767)
(2381, 2330)
(2382, 2330)
(2383, 2332)
(2384, 2333)
(2385, 2333)
(2386, 2335)
(2387, 2335)
(2388, 2333)
(2389, 2337)
(2390, 2332)
(2391, 2332)
(2392, 2332)
(2393, 2332)
(2394, 2332)
(2395, 2329)
(2396, 2329)
(2397, 2334)
(2398, 2347)
(2446, 43)
(2448, 45)
(2475, 74)
(2478, 77)
(2606, 853)
