(77, 26)
(78, 25)
(101, 50)
(102, 43)
(103, 44)
(104, 49)
(105, 49)
(107, 56)
(108, 53)
(109, 58)
(110, 58)
(111, 60)
(112, 59)
(113, 57)
(114, 45)
(115, 45)
(117, 26)
(118, 45)
(119, 65)
(120, 53)
(122, 53)
(124, 56)
(125, 72)
(126, 52)
(128, 47)
(130, 73)
(131, 78)
(140, 83)
(150, 34)
(154, 36)
(178, 92)
(182, 52)
(190, 63)
(191, 47)
(192, 67)
(195, 96)
(196, 67)
(197, 67)
(218, 63)
(230, 178)
(232, 180)
(233, 182)
(235, 182)
(237, 181)
(238, 54)
(239, 187)
(240, 187)
(241, 190)
(242, 178)
(243, 191)
(244, 190)
(245, 178)
(246, 178)
(247, 180)
(248, 180)
(249, 180)
(251, 179)
(252, 178)
(253, 187)
(254, 178)
(255, 187)
(256, 180)
(257, 190)
(258, 190)
(261, 182)
(266, 187)
(268, 216)
(271, 220)
(272, 181)
(273, 171)
(274, 172)
(275, 173)
(293, 203)
(298, 200)
(299, 186)
(303, 176)
(304, 176)
(306, 168)
(307, 170)
(310, 207)
(311, 174)
(312, 229)
(313, 236)
(314, 230)
(315, 235)
(316, 235)
(317, 235)
(318, 238)
(319, 238)
(320, 238)
(321, 235)
(322, 238)
(323, 218)
(324, 218)
(325, 238)
(326, 234)
(327, 236)
(332, 173)
(335, 241)
(336, 250)
(338, 238)
(339, 236)
(340, 239)
(341, 235)
(342, 186)
(344, 249)
(345, 229)
(346, 231)
(347, 187)
(349, 227)
(350, 231)
(351, 249)
(352, 246)
(353, 241)
(354, 238)
(356, 241)
(358, 233)
(360, 228)
(361, 228)
(362, 218)
(364, 218)
(369, 218)
(370, 218)
(371, 218)
(372, 218)
(373, 218)
(374, 218)
(375, 218)
(376, 218)
(377, 228)
(378, 218)
(379, 228)
(380, 228)
(381, 228)
(382, 319)
(383, 320)
(384, 320)
(385, 321)
(386, 322)
(387, 321)
(388, 320)
(389, 325)
(390, 317)
(391, 228)
(392, 317)
(393, 315)
(394, 310)
(395, 321)
(396, 317)
(432, 77)
(437, 68)
(443, 66)
(444, 65)
(450, 261)
(453, 261)
(454, 182)
(455, 184)
(456, 301)
(459, 54)
(460, 54)
(461, 238)
(463, 54)
(464, 235)
(465, 190)
(466, 238)
(468, 238)
(470, 301)
(472, 301)
(476, 256)
(477, 260)
(478, 260)
(479, 260)
(480, 260)
(485, 434)
(494, 79)
(495, 93)
(505, 94)
(513, 426)
(514, 442)
(515, 440)
(516, 58)
(518, 77)
(520, 442)
(521, 68)
(524, 437)
(525, 62)
(526, 105)
(528, 438)
(531, 469)
(539, 423)
(540, 437)
(542, 480)
(544, 146)
(556, 306)
(563, 305)
(573, 307)
(578, 307)
(581, 307)
(582, 307)
(585, 305)
(586, 273)
(591, 236)
(592, 338)
(594, 230)
(595, 230)
(596, 185)
(597, 237)
(598, 236)
(599, 235)
(600, 235)
(602, 550)
(606, 304)
(607, 304)
(611, 260)
(612, 300)
(614, 300)
(619, 180)
(622, 177)
(623, 188)
(632, 185)
(636, 250)
(637, 250)
(638, 252)
(641, 333)
(646, 262)
(649, 265)
(650, 265)
(652, 265)
(655, 274)
(658, 274)
(662, 246)
(663, 251)
(665, 254)
(666, 254)
(667, 254)
(668, 254)
(669, 258)
(670, 255)
(674, 252)
(675, 252)
(676, 187)
(677, 188)
(678, 247)
(679, 260)
(680, 260)
(681, 300)
(685, 266)
(686, 266)
(687, 271)
(689, 278)
(690, 278)
(691, 278)
(692, 473)
(694, 286)
(695, 257)
(700, 435)
(710, 150)
(711, 257)
(713, 257)
(718, 264)
(720, 311)
(722, 272)
(723, 272)
(724, 655)
(725, 656)
(726, 656)
(727, 650)
(728, 656)
(729, 658)
(730, 650)
(731, 656)
(732, 239)
(735, 264)
(736, 663)
(737, 681)
(738, 665)
(739, 239)
(740, 256)
(741, 300)
(743, 259)
(744, 687)
(745, 686)
(746, 274)
(747, 201)
(748, 238)
(749, 238)
(750, 238)
(751, 238)
(752, 238)
(754, 238)
(755, 322)
(756, 267)
(757, 319)
(758, 396)
(759, 396)
(760, 396)
(761, 321)
(762, 319)
(763, 322)
(764, 203)
(765, 238)
(766, 238)
(768, 263)
(770, 203)
(772, 693)
(776, 693)
(777, 693)
(780, 485)
(784, 146)
(786, 154)
(787, 146)
(791, 146)
(792, 144)
(793, 130)
(795, 138)
(796, 131)
(797, 131)
(798, 6)
(799, 141)
(800, 140)
(803, 130)
(808, 119)
(814, 69)
(823, 65)
(824, 53)
(826, 64)
(828, 65)
(830, 63)
(831, 63)
(832, 67)
(833, 103)
(834, 67)
(838, 92)
(840, 53)
(841, 103)
(842, 61)
(843, 52)
(844, 52)
(845, 71)
(846, 52)
(847, 97)
(849, 97)
(850, 54)
(851, 103)
(852, 100)
(853, 513)
(854, 56)
(855, 56)
(856, 469)
(858, 473)
(860, 692)
(862, 691)
(864, 469)
(865, 470)
(866, 469)
(867, 469)
(868, 469)
(869, 468)
(870, 469)
(871, 485)
(872, 693)
(873, 483)
(876, 474)
(877, 468)
(879, 828)
(880, 828)
(881, 485)
(882, 481)
(885, 823)
(886, 543)
(888, 68)
(889, 68)
(891, 53)
(892, 831)
(893, 834)
(894, 44)
(896, 63)
(902, 130)
(904, 804)
(905, 816)
(906, 791)
(907, 146)
(909, 146)
(913, 149)
(915, 152)
(917, 156)
(920, 157)
(923, 161)
(926, 727)
(927, 725)
(928, 725)
(929, 652)
(931, 650)
(932, 727)
(933, 652)
(935, 265)
(936, 579)
(937, 724)
(938, 724)
(939, 724)
(940, 650)
(941, 726)
(942, 591)
(943, 726)
(944, 589)
(945, 591)
(946, 591)
(947, 591)
(948, 591)
(949, 591)
(950, 613)
(951, 591)
(952, 591)
(953, 733)
(954, 237)
(955, 595)
(956, 230)
(957, 239)
(958, 235)
(959, 591)
(960, 241)
(961, 679)
(971, 304)
(974, 696)
(978, 615)
(986, 638)
(987, 676)
(990, 634)
(992, 640)
(994, 631)
(995, 637)
(996, 639)
(1000, 299)
(1001, 465)
(1002, 596)
(1003, 597)
(1004, 595)
(1005, 597)
(1006, 596)
(1007, 597)
(1008, 597)
(1009, 597)
(1010, 597)
(1011, 597)
(1012, 684)
(1013, 745)
(1014, 238)
(1015, 679)
(1016, 746)
(1017, 765)
(1018, 765)
(1019, 765)
(1020, 761)
(1021, 761)
(1022, 311)
(1023, 321)
(1024, 308)
(1025, 727)
(1026, 727)
(1027, 727)
(1028, 727)
(1029, 724)
(1030, 723)
(1031, 726)
(1032, 724)
(1034, 727)
(1035, 727)
(1036, 271)
(1037, 727)
(1038, 727)
(1039, 727)
(1040, 727)
(1041, 727)
(1042, 332)
(1044, 737)
(1045, 187)
(1046, 739)
(1047, 737)
(1048, 681)
(1050, 740)
(1051, 448)
(1052, 444)
(1053, 736)
(1054, 653)
(1055, 745)
(1056, 739)
(1057, 278)
(1058, 266)
(1059, 322)
(1060, 273)
(1061, 651)
(1062, 266)
(1063, 650)
(1064, 313)
(1065, 941)
(1066, 941)
(1067, 1016)
(1068, 273)
(1069, 726)
(1070, 975)
(1071, 942)
(1074, 229)
(1075, 726)
(1076, 986)
(1077, 276)
(1078, 278)
(1079, 278)
(1080, 644)
(1083, 960)
(1084, 738)
(1085, 681)
(1086, 681)
(1087, 652)
(1088, 947)
(1089, 278)
(1091, 746)
(1092, 749)
(1093, 1018)
(1094, 1018)
(1096, 756)
(1097, 755)
(1098, 754)
